OBJECTID1,OBJECTID,CountyName,StateAbbr,SHAPE_Leng,USDA_Counties_code,join_OBJECTID,Field1,asd_code,asd_desc,county_code,county_name,BeefCows,Hogs,MilkCows,OtherCattle,CornAcresPlanted,CornGrainAcresHarvested,CornGrainYield_bupacre,CornSilageAcresHarvested,CornSilageYield_tonspacre,SoybeansAcresHarvested,SoybeansAcresPlanted,SoybeansYield_bupacre,Year,MEAN_Nrate_lbperac,CommercialN_kg_ha,ManureN_kg_ha,GrainN_kg_ha,FixatedN_kg_ha,NitrogenSurplus_kg_ha,Creator,Created,Editor,Edited,Shape__Area,Shape__Length
804,5,Allamakee,IA,1.847861729,5,68,67,30,NORTHEAST,5,ALLAMAKEE,20111.6,78686.4,13562.2,34858.2,93500,73700,198.4,,,32400,32700,52.8,1/1/2018 0:00,33.05005277,37.04911,80.67471,171.4656,48.44678,-5.295,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1707629966,172923.1913
805,5,Allamakee,IA,1.847861729,5,69,68,30,NORTHEAST,5,ALLAMAKEE,20912.2,73936.8,13803.4,34215.4,97500,83200,187.2,,,,,,1/1/2019 0:00,33.31033409,37.34089,,,,,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1707629966,172923.1913
93,98,Appanoose,IA,1.540049382,7,70,69,80,SOUTH CENTRAL,7,APPANOOSE,24493,5207,400,0,28800,27900,125.8,800,14.5,32700,33000,42.1,1/1/1997 0:00,31.00108324,34.75221,56.8618,140.672,68.94793,19.88994,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
94,98,Appanoose,IA,1.540049382,7,71,70,80,SOUTH CENTRAL,7,APPANOOSE,24022.2,4571,390,3240.8,26200,24800,119.6,1200,16.6,35800,36000,40.5,1/1/1998 0:00,30.29088654,33.95609,59.75043,139.2278,69.7254,24.20412,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
95,98,Appanoose,IA,1.540049382,7,72,71,80,SOUTH CENTRAL,7,APPANOOSE,23551.4,3935,380,6481.6,30000,28100,113.6,1800,10.9,36800,37000,35.2,1/1/1999 0:00,32.93149804,36.91621,58.49096,122.3343,50.70362,23.77649,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
96,98,Appanoose,IA,1.540049382,7,73,72,80,SOUTH CENTRAL,7,APPANOOSE,23080.6,3299,370,9722.4,30000,28500,147.7,1400,13.4,39300,39500,41.5,1/1/2000 0:00,30.85530397,34.58879,59.29944,149.518,71.54141,15.91164,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
97,98,Appanoose,IA,1.540049382,7,74,73,80,SOUTH CENTRAL,7,APPANOOSE,22609.8,2663,360,12963.2,17000,15900,110.1,,,32700,33000,41.2,1/1/2001 0:00,31.28273802,35.06795,86.47456,145.9903,82.00808,57.56029,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
98,98,Appanoose,IA,1.540049382,7,75,74,80,SOUTH CENTRAL,7,APPANOOSE,22139,2027,350,16204,27000,25500,129.4,700,14.3,38900,39000,40.2,1/1/2002 0:00,26.26235993,29.44011,68.57796,142.4602,70.22836,25.78623,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
99,98,Appanoose,IA,1.540049382,7,76,75,80,SOUTH CENTRAL,7,APPANOOSE,21050.6,1985,348.2,15280.8,32000,30000,125.7,,,35800,36000,31.2,1/1/2003 0:00,27.89025128,31.26497,63.18822,115.5069,37.15835,16.10464,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
100,98,Appanoose,IA,1.540049382,7,77,76,80,SOUTH CENTRAL,7,APPANOOSE,19962.2,1943,346.4,14357.6,32000,31000,171.9,,,35300,35500,52.4,1/1/2004 0:00,32.55878692,36.4984,60.25855,179.608,97.19602,14.34497,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
101,98,Appanoose,IA,1.540049382,7,78,77,80,SOUTH CENTRAL,7,APPANOOSE,18873.8,1901,344.6,13434.4,31000,30000,150,900,17.2,37700,38000,44.2,1/1/2005 0:00,32.39387722,36.31354,55.62472,155.1674,77.36286,14.13372,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
102,98,Appanoose,IA,1.540049382,7,79,78,80,SOUTH CENTRAL,7,APPANOOSE,17785.4,1859,342.8,12511.2,27000,26400,157.7,500,16.6,39700,40000,42.3,1/1/2006 0:00,31.81737953,35.66728,53.86208,155.995,77.73254,11.2669,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
103,98,Appanoose,IA,1.540049382,7,80,79,80,SOUTH CENTRAL,7,APPANOOSE,16697,1817,341,11588,37500,36200,152,,,32300,32500,45.6,1/1/2007 0:00,24.66344885,27.64773,48.27732,152.0375,68.73471,-7.37774,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
104,98,Appanoose,IA,1.540049382,7,81,80,80,SOUTH CENTRAL,7,APPANOOSE,15828.6,1453.6,331.8,11300.4,25500,24500,118,,,43900,44500,31,1/1/2008 0:00,33.34609501,37.38097,46.08901,116.9377,43.93209,10.46437,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
105,98,Appanoose,IA,1.540049382,7,82,81,80,SOUTH CENTRAL,7,APPANOOSE,14960.2,1090.2,322.6,11012.8,34500,33600,153,500,14,40600,41000,43,1/1/2009 0:00,28.32993349,31.75786,40.70264,152.5798,72.76097,-7.35833,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
106,98,Appanoose,IA,1.540049382,7,83,82,80,SOUTH CENTRAL,7,APPANOOSE,14091.8,726.8,313.4,10725.2,33000,31500,75.2,,,37700,38600,42.6,1/1/2010 0:00,17.11250505,19.18312,40.78027,125.2427,71.06713,5.78782,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
107,98,Appanoose,IA,1.540049382,7,84,83,80,SOUTH CENTRAL,7,APPANOOSE,13223.4,363.4,304.2,10437.6,35700,33100,120.1,,,44900,45500,43.1,1/1/2011 0:00,75.669187,84.82516,34.07248,144.5305,75.3817,49.74884,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
108,98,Appanoose,IA,1.540049382,7,85,84,80,SOUTH CENTRAL,7,APPANOOSE,12355,0,295,10150,36500,29800,44.5,,,49600,50100,24.6,1/1/2012 0:00,88.73176849,99.46832,30.17903,78.51109,19.96132,71.09758,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
109,98,Appanoose,IA,1.540049382,7,86,85,80,SOUTH CENTRAL,7,APPANOOSE,12993.2,155.6,269.8,10860.8,33800,31100,109.1,,,45200,45400,29.5,1/1/2013 0:00,85.6113298,95.9703,34.8632,108.1517,34.96526,57.64706,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
110,98,Appanoose,IA,1.540049382,7,87,86,80,SOUTH CENTRAL,7,APPANOOSE,13631.4,311.2,244.6,11571.6,34100,32600,170.9,,,45200,45400,46.7,1/1/2014 0:00,100.2691968,112.4018,36.58901,169.8129,87.9397,67.11761,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
111,98,Appanoose,IA,1.540049382,7,88,87,80,SOUTH CENTRAL,7,APPANOOSE,14269.6,466.8,219.4,12282.4,35000,33400,154.3,1210,14,35100,35400,48.2,1/1/2015 0:00,30.16973456,33.82027,43.41601,162.0231,81.51118,-3.27564,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
112,98,Appanoose,IA,1.540049382,7,89,88,80,SOUTH CENTRAL,7,APPANOOSE,14907.8,622.4,194.2,12993.2,31100,30600,186.3,,,45400,45600,55.9,1/1/2016 0:00,31.16123836,34.93175,41.77508,199.2793,121.124,-1.44847,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
113,98,Appanoose,IA,1.540049382,7,90,89,80,SOUTH CENTRAL,7,APPANOOSE,15546,778,169,13704,29800,28000,170,840,16,46000,46200,50.7,1/1/2017 0:00,31.42466163,35.22705,44.10276,183.2877,106.7573,2.79941,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
114,98,Appanoose,IA,1.540049382,7,91,90,80,SOUTH CENTRAL,7,APPANOOSE,16184.2,933.6,143.8,14414.8,,,,,,,,,1/1/2018 0:00,29.74813717,33.34766,,,,,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
115,98,Appanoose,IA,1.540049382,7,92,91,80,SOUTH CENTRAL,7,APPANOOSE,16822.4,1089.2,118.6,15125.6,30300,29300,166.8,,,,,,1/1/2019 0:00,29.93249711,33.55433,,,,,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1336707252,146558.7829
1634,59,Audubon,IA,1.50015454,9,93,92,40,WEST CENTRAL,9,AUDUBON,8916,167977,252,0,107900,106000,129.1,1500,15.3,102400,103200,45.1,1/1/1997 0:00,61.570121,69.0201,25.31134,144.013,71.05238,21.37082,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1635,59,Audubon,IA,1.50015454,9,94,93,40,WEST CENTRAL,9,AUDUBON,9066.2,172879.8,221,3487.6,116300,114200,137.1,1400,13.7,100300,101000,43.3,1/1/1998 0:00,64.50959519,72.31525,26.60957,141.2041,63.03026,20.75098,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1636,59,Audubon,IA,1.50015454,9,95,94,40,WEST CENTRAL,9,AUDUBON,9216.4,177782.6,190,6975.2,104000,102600,131.6,1200,17.8,101800,102000,39.4,1/1/1999 0:00,63.36088521,71.02755,30.20046,133.3819,56.7054,24.55151,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1637,59,Audubon,IA,1.50015454,9,96,95,40,WEST CENTRAL,9,AUDUBON,9366.6,182685.4,159,10462.8,105000,103100,136.2,1000,16.4,99800,100000,40,1/1/2000 0:00,63.64135805,71.34196,32.48942,135.9379,57.44715,25.34063,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1638,59,Audubon,IA,1.50015454,9,97,96,40,WEST CENTRAL,9,AUDUBON,9516.8,187588.2,128,13950.4,103000,101300,129.1,1000,16.1,100400,101000,39.9,1/1/2001 0:00,53.41716766,59.88065,34.80082,133.5034,58.03836,19.21643,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1639,59,Audubon,IA,1.50015454,9,98,97,40,WEST CENTRAL,9,AUDUBON,9667,192491,97,17438,103000,101000,151.5,1600,15,96800,97000,47.7,1/1/2002 0:00,56.5193767,63.35822,37.69201,157.7656,77.30803,20.59266,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1640,59,Audubon,IA,1.50015454,9,99,98,40,WEST CENTRAL,9,AUDUBON,7733.6,210369.4,77.6,19545,104000,101500,137.4,2000,17,100500,101000,30.8,1/1/2003 0:00,61.29075094,68.70693,38.50204,117.0871,33.51492,23.63679,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1641,59,Audubon,IA,1.50015454,9,100,99,40,WEST CENTRAL,9,AUDUBON,5800.2,228247.8,58.2,21652,108000,106500,179.6,1000,20,98100,98500,51.7,1/1/2004 0:00,65.39194298,73.30437,39.93916,175.9306,86.34833,23.66126,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1642,59,Audubon,IA,1.50015454,9,101,100,40,WEST CENTRAL,9,AUDUBON,3866.8,246126.2,38.8,23759,108000,107000,172.1,800,20.5,99100,99500,55.2,1/1/2005 0:00,71.39618944,80.03513,41.4552,180.4121,95.87868,36.95691,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1643,59,Audubon,IA,1.50015454,9,102,101,40,WEST CENTRAL,9,AUDUBON,1933.4,264004.6,19.4,25866,108000,107300,173.9,700,19.4,99700,100000,51,1/1/2006 0:00,64.33091414,72.11495,43.05996,172.4854,85.21154,27.90105,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1644,59,Audubon,IA,1.50015454,9,103,102,40,WEST CENTRAL,9,AUDUBON,0,281883,0,27973,116500,115300,160.7,,,89900,90000,53.1,1/1/2007 0:00,85.5635279,95.91672,45.08953,167.0031,82.19593,56.19908,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1645,59,Audubon,IA,1.50015454,9,104,103,40,WEST CENTRAL,9,AUDUBON,1591,284378.8,0.8,27364.8,112000,109000,181,,,93700,94000,50,1/1/2008 0:00,79.13442443,88.70969,46.28139,171.5652,78.40939,41.83527,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1646,59,Audubon,IA,1.50015454,9,105,104,40,WEST CENTRAL,9,AUDUBON,3182,286874.6,1.6,26756.6,114500,112000,190.4,,,92800,93000,55.5,1/1/2009 0:00,74.81494664,83.86755,47.02142,185.3578,90.34222,35.87339,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1647,59,Audubon,IA,1.50015454,9,106,105,40,WEST CENTRAL,9,AUDUBON,4773,289370.4,2.4,26148.4,112500,111000,160.3,,,96900,97000,55.3,1/1/2010 0:00,60.88024698,68.24676,47.63687,174.3229,92.82769,34.38842,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1648,59,Audubon,IA,1.50015454,9,107,106,40,WEST CENTRAL,9,AUDUBON,6364,291866.2,3.2,25540.2,117500,116200,176.6,,,94900,95400,55.1,1/1/2011 0:00,89.59044053,100.4309,47.92345,178.608,89.35397,59.10032,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1649,59,Audubon,IA,1.50015454,9,108,107,40,WEST CENTRAL,9,AUDUBON,7955,294362,4,24932,120500,118000,114.8,,,92200,92500,38.7,1/1/2012 0:00,93.70041488,105.0382,48.9478,120.791,48.09045,81.28545,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1650,59,Audubon,IA,1.50015454,9,109,108,40,WEST CENTRAL,9,AUDUBON,7770,288761.2,3.2,24482.8,119000,116500,157.1,,,93300,93800,45,1/1/2013 0:00,87.81420277,98.43972,48.04994,150.7416,63.82632,59.57438,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1651,59,Audubon,IA,1.50015454,9,110,109,40,WEST CENTRAL,9,AUDUBON,7585,283160.4,2.4,24033.6,115000,112800,185.5,,,96800,97400,55.2,1/1/2014 0:00,72.57740378,81.35927,47.19479,183.6605,91.6899,36.58346,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1652,59,Audubon,IA,1.50015454,9,111,110,40,WEST CENTRAL,9,AUDUBON,7400,277559.6,1.6,23584.4,110000,108100,189.8,,,99200,99600,57.8,1/1/2015 0:00,68.03032886,76.262,46.86698,192.3497,101.6934,32.47268,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1653,59,Audubon,IA,1.50015454,9,112,111,40,WEST CENTRAL,9,AUDUBON,7215,271958.8,0.8,23135.2,114000,112000,206.1,,,91000,91400,62,1/1/2016 0:00,72.45138512,81.218,46.84743,203.8397,105.334,29.55973,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1654,59,Audubon,IA,1.50015454,9,113,112,40,WEST CENTRAL,9,AUDUBON,7030,266358,0,22686,106000,105100,211.2,,,96300,96800,57.2,1/1/2017 0:00,73.74350174,82.66647,46.45764,199.3447,100.6001,30.37951,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1655,59,Audubon,IA,1.50015454,9,114,113,40,WEST CENTRAL,9,AUDUBON,6845,260757.2,-0.8,22236.8,111500,109500,180,,,90800,91600,52.3,1/1/2018 0:00,66.52475684,74.57425,45.40007,174.9225,83.1069,28.15872,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
1656,59,Audubon,IA,1.50015454,9,115,114,40,WEST CENTRAL,9,AUDUBON,6660,255156.4,-1.6,21787.6,109500,108200,216,,,93200,94000,58.9,1/1/2019 0:00,67.29845965,75.44157,44.32383,203.2587,101.5998,18.1065,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1148538461,144944.1972
921,46,Benton,IA,1.805887308,11,116,115,60,EAST CENTRAL,11,BENTON,10915,101051,2029,0,173600,171000,146.2,2100,17.9,158700,160100,50.5,1/1/1997 0:00,60.64948031,67.98807,12.91828,160.7824,83.73785,3.8618,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
922,46,Benton,IA,1.805887308,11,117,116,60,EAST CENTRAL,11,BENTON,10642.2,98500.6,2683.6,4319.8,177800,176000,152.1,1800,19.6,157900,158400,53.7,1/1/1998 0:00,59.64439891,66.86137,14.00972,168.6771,90.38412,2.57811,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
923,46,Benton,IA,1.805887308,11,118,117,60,EAST CENTRAL,11,BENTON,10369.4,95950.2,3338.2,8639.6,175000,173000,152.4,1800,17.7,166900,167000,47.1,1/1/1999 0:00,59.15238447,66.30982,14.93949,156.9898,76.25064,0.51015,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
924,46,Benton,IA,1.805887308,11,119,118,60,EAST CENTRAL,11,BENTON,10096.6,93399.8,3992.8,12959.4,178000,175200,148.7,2000,17.1,165700,166000,43.7,1/1/2000 0:00,59.2952529,66.46998,16.0132,148.0228,66.48268,0.94306,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
925,46,Benton,IA,1.805887308,11,120,119,60,EAST CENTRAL,11,BENTON,9823.8,90849.4,4647.4,17279.2,174000,171200,160.2,1800,18.4,168100,169000,50.6,1/1/2001 0:00,50.03476605,56.08897,17.22384,167.7637,86.2626,-8.18829,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
926,46,Benton,IA,1.805887308,11,121,120,60,EAST CENTRAL,11,BENTON,9551,88299,5302,21599,176000,171000,177.8,3600,20.3,163700,164000,50.4,1/1/2002 0:00,52.26503164,58.5891,18.55004,173.3741,83.92748,-12.30748,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
927,46,Benton,IA,1.805887308,11,122,121,60,EAST CENTRAL,11,BENTON,10036.6,86625.8,5136.4,24192.2,179000,173500,168,4500,22.7,164400,165000,29.6,1/1/2003 0:00,61.98847954,69.48908,18.97761,125.8724,29.51645,-7.88926,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
928,46,Benton,IA,1.805887308,11,123,122,60,EAST CENTRAL,11,BENTON,10522.2,84952.6,4970.8,26785.4,183000,179000,171.8,2000,23.3,160300,161000,50.1,1/1/2004 0:00,59.26130846,66.43193,19.62087,169.0004,80.67504,-2.27256,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
929,46,Benton,IA,1.805887308,11,124,123,60,EAST CENTRAL,11,BENTON,11007.8,83279.4,4805.2,29378.6,185000,180500,170,2500,19.4,159100,160000,53.6,1/1/2005 0:00,67.39110648,75.54543,20.20539,175,88.71761,9.46843,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
930,46,Benton,IA,1.805887308,11,125,124,60,EAST CENTRAL,11,BENTON,11493.4,81606.2,4639.6,31971.8,183000,179900,171.4,2200,19.8,160100,161000,52.6,1/1/2006 0:00,62.04807397,69.55589,20.90739,173.7724,87.00115,3.69203,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
931,46,Benton,IA,1.805887308,11,126,125,60,EAST CENTRAL,11,BENTON,11979,79933,4474,34565,206000,201800,180.2,3500,21,140400,140500,54.5,1/1/2007 0:00,78.1584974,87.61568,21.39516,174.9447,79.54098,13.60712,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
932,46,Benton,IA,1.805887308,11,127,126,60,EAST CENTRAL,11,BENTON,11426,92082,4326.2,33032,195500,187500,179,,,153800,154500,51,1/1/2008 0:00,76.39907078,85.64336,21.35198,171.7473,78.2388,13.48684,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
933,46,Benton,IA,1.805887308,11,128,127,60,EAST CENTRAL,11,BENTON,10873,104231,4178.4,31499,197500,192500,184.7,,,151800,152500,53,1/1/2009 0:00,69.30771751,77.69395,21.52275,177.0565,81.93752,4.09772,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
934,46,Benton,IA,1.805887308,11,129,128,60,EAST CENTRAL,11,BENTON,10320,116380,4030.6,29966,197500,193500,179,,,151100,151500,52.7,1/1/2010 0:00,64.30038045,72.08073,21.75568,173.8993,80.92936,0.86647,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
935,46,Benton,IA,1.805887308,11,130,129,60,EAST CENTRAL,11,BENTON,9767,128529,3882.8,28433,209000,205500,157.2,,,142300,143000,57.3,1/1/2011 0:00,83.41112208,93.50387,21.74006,169.695,85.84144,31.39037,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
936,46,Benton,IA,1.805887308,11,131,130,60,EAST CENTRAL,11,BENTON,9214,140678,3735,26900,203500,198100,129.3,,,147600,148000,47.5,1/1/2012 0:00,77.538902,86.92111,21.94103,142.1647,66.65965,33.35709,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
937,46,Benton,IA,1.805887308,11,132,131,60,EAST CENTRAL,11,BENTON,9754.4,163489,3891.2,25497.4,196000,189700,163.7,,,152200,153000,46.6,1/1/2013 0:00,69.89668127,78.35418,23.63023,156.5541,67.27207,12.70238,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
938,46,Benton,IA,1.805887308,11,133,132,60,EAST CENTRAL,11,BENTON,10294.8,186300,4047.4,24094.8,194500,192700,185.4,,,160300,161000,52.7,1/1/2014 0:00,61.74067276,69.2113,24.70219,177.9598,84.43163,0.38532,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
939,46,Benton,IA,1.805887308,11,134,133,60,EAST CENTRAL,11,BENTON,10835.2,209111,4203.6,22692.2,194000,190100,187.5,,,159900,160500,56.5,1/1/2015 0:00,62.30360044,69.84234,26.28013,186.5228,93.70876,3.30843,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
940,46,Benton,IA,1.805887308,11,135,134,60,EAST CENTRAL,11,BENTON,11375.6,231922,4359.8,21289.6,206000,202000,199.9,,,149000,154000,61.1,1/1/2016 0:00,66.3681695,74.39872,27.36384,196.8374,99.17914,4.1043,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1861033197,174264.7699
