Name,Longitude,Latitude,Elevation (ft),Date,Year,Month,ppt (inches),tmean (degrees F)
"Adams, Iowa",-94.6992,41.029,1247,2001-11,2001,11,0.84,48.8
"Adams, Iowa",-94.6992,41.029,1247,2001-12,2001,12,0.54,32.3
"Adams, Iowa",-94.6992,41.029,1247,2002-01,2002,1,0.39,28.9
"Adams, Iowa",-94.6992,41.029,1247,2002-02,2002,2,0.5,30.2
"Adams, Iowa",-94.6992,41.029,1247,2002-03,2002,3,0.85,32.9
"Adams, Iowa",-94.6992,41.029,1247,2002-04,2002,4,3.31,49.9
"Adams, Iowa",-94.6992,41.029,1247,2002-05,2002,5,4.11,57.2
"Adams, Iowa",-94.6992,41.029,1247,2002-06,2002,6,2.13,72.8
"Adams, Iowa",-94.6992,41.029,1247,2002-07,2002,7,2.11,77.3
"Adams, Iowa",-94.6992,41.029,1247,2002-08,2002,8,4.5,72.6
"Adams, Iowa",-94.6992,41.029,1247,2002-09,2002,9,1.84,66.4
"Adams, Iowa",-94.6992,41.029,1247,2002-10,2002,10,4.48,47.4
"Adams, Iowa",-94.6992,41.029,1247,2002-11,2002,11,0.31,35.4
"Adams, Iowa",-94.6992,41.029,1247,2002-12,2002,12,0,30.3
"Adams, Iowa",-94.6992,41.029,1247,2003-01,2003,1,0.25,20.7
"Adams, Iowa",-94.6992,41.029,1247,2003-02,2003,2,1.2,22.4
"Adams, Iowa",-94.6992,41.029,1247,2003-03,2003,3,0.84,36.7
"Adams, Iowa",-94.6992,41.029,1247,2003-04,2003,4,3.32,51.5
"Adams, Iowa",-94.6992,41.029,1247,2003-05,2003,5,5.26,58.3
"Adams, Iowa",-94.6992,41.029,1247,2003-06,2003,6,3.61,66.7
"Adams, Iowa",-94.6992,41.029,1247,2003-07,2003,7,1.91,74.7
"Adams, Iowa",-94.6992,41.029,1247,2003-08,2003,8,1.65,76.2
"Adams, Iowa",-94.6992,41.029,1247,2003-09,2003,9,2.92,60.9
"Adams, Iowa",-94.6992,41.029,1247,2003-10,2003,10,0.85,54.3
"Adams, Iowa",-94.6992,41.029,1247,2003-11,2003,11,4.62,37.1
"Adams, Iowa",-94.6992,41.029,1247,2003-12,2003,12,1.18,30.5
"Adams, Iowa",-94.6992,41.029,1247,2004-01,2004,1,1.17,19.5
"Adams, Iowa",-94.6992,41.029,1247,2004-02,2004,2,0.75,23.3
"Adams, Iowa",-94.6992,41.029,1247,2004-03,2004,3,4.1,41.7
"Adams, Iowa",-94.6992,41.029,1247,2004-04,2004,4,1.27,51.7
"Adams, Iowa",-94.6992,41.029,1247,2004-05,2004,5,8.31,61.9
"Adams, Iowa",-94.6992,41.029,1247,2004-06,2004,6,2.84,66.5
"Adams, Iowa",-94.6992,41.029,1247,2004-07,2004,7,5.37,70.5
"Adams, Iowa",-94.6992,41.029,1247,2004-08,2004,8,5.54,67.3
"Adams, Iowa",-94.6992,41.029,1247,2004-09,2004,9,2.94,66.9
"Adams, Iowa",-94.6992,41.029,1247,2004-10,2004,10,0.92,53.3
"Adams, Iowa",-94.6992,41.029,1247,2004-11,2004,11,2.05,41.6
"Adams, Iowa",-94.6992,41.029,1247,2004-12,2004,12,0.4,28.4
"Adams, Iowa",-94.6992,41.029,1247,2005-01,2005,1,1.54,20.2
"Adams, Iowa",-94.6992,41.029,1247,2005-02,2005,2,1.86,32.6
"Adams, Iowa",-94.6992,41.029,1247,2005-03,2005,3,0.95,38
"Adams, Iowa",-94.6992,41.029,1247,2005-04,2005,4,4.88,53.2
"Adams, Iowa",-94.6992,41.029,1247,2005-05,2005,5,4.72,58.8
"Adams, Iowa",-94.6992,41.029,1247,2005-06,2005,6,3.65,72.5
"Adams, Iowa",-94.6992,41.029,1247,2005-07,2005,7,3.4,76.2
"Adams, Iowa",-94.6992,41.029,1247,2005-08,2005,8,2.33,72.7
"Adams, Iowa",-94.6992,41.029,1247,2005-09,2005,9,1.17,67.9
"Adams, Iowa",-94.6992,41.029,1247,2005-10,2005,10,1.05,52.7
"Adams, Iowa",-94.6992,41.029,1247,2005-11,2005,11,1.52,41.2
"Adams, Iowa",-94.6992,41.029,1247,2005-12,2005,12,1.59,22.5
"Adams, Iowa",-94.6992,41.029,1247,2006-01,2006,1,0.81,35.3
"Adams, Iowa",-94.6992,41.029,1247,2006-02,2006,2,0.08,29.3
"Adams, Iowa",-94.6992,41.029,1247,2006-03,2006,3,4.28,38.4
"Adams, Iowa",-94.6992,41.029,1247,2006-04,2006,4,2.99,54.5
"Adams, Iowa",-94.6992,41.029,1247,2006-05,2006,5,4.54,60.7
"Adams, Iowa",-94.6992,41.029,1247,2006-06,2006,6,1,71.7
"Adams, Iowa",-94.6992,41.029,1247,2006-07,2006,7,1.71,76.8
"Adams, Iowa",-94.6992,41.029,1247,2006-08,2006,8,6.07,73.4
"Adams, Iowa",-94.6992,41.029,1247,2006-09,2006,9,3.42,61.1
"Adams, Iowa",-94.6992,41.029,1247,2006-10,2006,10,2.3,49.5
"Adams, Iowa",-94.6992,41.029,1247,2006-11,2006,11,1.96,41.2
"Adams, Iowa",-94.6992,41.029,1247,2006-12,2006,12,2.71,33.6
"Adams, Iowa",-94.6992,41.029,1247,2007-01,2007,1,1.13,23.3
"Adams, Iowa",-94.6992,41.029,1247,2007-02,2007,2,1.45,19.2
"Adams, Iowa",-94.6992,41.029,1247,2007-03,2007,3,3.91,44.4
"Adams, Iowa",-94.6992,41.029,1247,2007-04,2007,4,3.18,47.2
"Adams, Iowa",-94.6992,41.029,1247,2007-05,2007,5,9.25,65.4
"Adams, Iowa",-94.6992,41.029,1247,2007-06,2007,6,1.1,71
"Adams, Iowa",-94.6992,41.029,1247,2007-07,2007,7,3.52,74.8
"Adams, Iowa",-94.6992,41.029,1247,2007-08,2007,8,9.67,76.2
"Adams, Iowa",-94.6992,41.029,1247,2007-09,2007,9,2.55,64.7
"Adams, Iowa",-94.6992,41.029,1247,2007-10,2007,10,7.15,56.4
"Adams, Iowa",-94.6992,41.029,1247,2007-11,2007,11,0.15,39.5
"Adams, Iowa",-94.6992,41.029,1247,2007-12,2007,12,3.21,23
"Adams, Iowa",-94.6992,41.029,1247,2008-01,2008,1,0.49,19.9
"Adams, Iowa",-94.6992,41.029,1247,2008-02,2008,2,2.03,20
"Adams, Iowa",-94.6992,41.029,1247,2008-03,2008,3,1.43,35.2
"Adams, Iowa",-94.6992,41.029,1247,2008-04,2008,4,3.44,46
"Adams, Iowa",-94.6992,41.029,1247,2008-05,2008,5,5.48,58.3
"Adams, Iowa",-94.6992,41.029,1247,2008-06,2008,6,15.57,69.9
"Adams, Iowa",-94.6992,41.029,1247,2008-07,2008,7,7.02,73.8
"Adams, Iowa",-94.6992,41.029,1247,2008-08,2008,8,0.65,71.5
"Adams, Iowa",-94.6992,41.029,1247,2008-09,2008,9,4.57,63.9
"Adams, Iowa",-94.6992,41.029,1247,2008-10,2008,10,4.3,52.4
"Adams, Iowa",-94.6992,41.029,1247,2008-11,2008,11,1.41,39.4
"Adams, Iowa",-94.6992,41.029,1247,2008-12,2008,12,2.01,21.4
"Adams, Iowa",-94.6992,41.029,1247,2009-01,2009,1,0.33,17.2
"Adams, Iowa",-94.6992,41.029,1247,2009-02,2009,2,0.7,29.3
"Adams, Iowa",-94.6992,41.029,1247,2009-03,2009,3,3.5,38.1
"Adams, Iowa",-94.6992,41.029,1247,2009-04,2009,4,3.88,46.9
"Adams, Iowa",-94.6992,41.029,1247,2009-05,2009,5,2.53,60.2
"Adams, Iowa",-94.6992,41.029,1247,2009-06,2009,6,4.76,69.6
"Adams, Iowa",-94.6992,41.029,1247,2009-07,2009,7,4.09,68.6
"Adams, Iowa",-94.6992,41.029,1247,2009-08,2009,8,4.38,68.9
"Adams, Iowa",-94.6992,41.029,1247,2009-09,2009,9,2.09,63.1
"Adams, Iowa",-94.6992,41.029,1247,2009-10,2009,10,5.07,45
"Adams, Iowa",-94.6992,41.029,1247,2009-11,2009,11,1.62,44.4
"Adams, Iowa",-94.6992,41.029,1247,2009-12,2009,12,2.49,20.1
"Adams, Iowa",-94.6992,41.029,1247,2010-01,2010,1,1.11,14.9
"Adams, Iowa",-94.6992,41.029,1247,2010-02,2010,2,1.22,18.2
"Adams, Iowa",-94.6992,41.029,1247,2010-03,2010,3,3.01,37
"Adams, Iowa",-94.6992,41.029,1247,2010-04,2010,4,3.07,55.5
"Adams, Iowa",-94.6992,41.029,1247,2010-05,2010,5,4.29,58.9
"Adams, Iowa",-94.6992,41.029,1247,2010-06,2010,6,10.91,71.3
"Adams, Iowa",-94.6992,41.029,1247,2010-07,2010,7,4.5,74.7
"Adams, Iowa",-94.6992,41.029,1247,2010-08,2010,8,3.64,74.9
"Adams, Iowa",-94.6992,41.029,1247,2010-09,2010,9,6.91,64.3
"Adams, Iowa",-94.6992,41.029,1247,2010-10,2010,10,1,54.6
"Adams, Iowa",-94.6992,41.029,1247,2010-11,2010,11,2.08,39.1
"Adams, Iowa",-94.6992,41.029,1247,2010-12,2010,12,0.63,21.4
"Adams, Iowa",-94.6992,41.029,1247,2011-01,2011,1,1.1,16
"Adams, Iowa",-94.6992,41.029,1247,2011-02,2011,2,1.03,23.5
"Adams, Iowa",-94.6992,41.029,1247,2011-03,2011,3,1.17,36.9
"Adams, Iowa",-94.6992,41.029,1247,2011-04,2011,4,4.03,48.3
"Adams, Iowa",-94.6992,41.029,1247,2011-05,2011,5,6.46,59.2
"Adams, Iowa",-94.6992,41.029,1247,2011-06,2011,6,7.22,70.1
"Adams, Iowa",-94.6992,41.029,1247,2011-07,2011,7,1.04,79.3
"Adams, Iowa",-94.6992,41.029,1247,2011-08,2011,8,5.91,72.9
"Adams, Iowa",-94.6992,41.029,1247,2011-09,2011,9,1,59.8
"Adams, Iowa",-94.6992,41.029,1247,2011-10,2011,10,0.29,53.7
"Adams, Iowa",-94.6992,41.029,1247,2011-11,2011,11,2.58,39.8
"Adams, Iowa",-94.6992,41.029,1247,2011-12,2011,12,2.56,29.3
"Adams, Iowa",-94.6992,41.029,1247,2012-01,2012,1,0.34,27.8
"Adams, Iowa",-94.6992,41.029,1247,2012-02,2012,2,2.42,28.4
"Adams, Iowa",-94.6992,41.029,1247,2012-03,2012,3,2.32,52.6
"Adams, Iowa",-94.6992,41.029,1247,2012-04,2012,4,4.34,54
"Adams, Iowa",-94.6992,41.029,1247,2012-05,2012,5,2.84,65.4
"Adams, Iowa",-94.6992,41.029,1247,2012-06,2012,6,4.4,71.5
"Adams, Iowa",-94.6992,41.029,1247,2012-07,2012,7,0.74,80.3
"Adams, Iowa",-94.6992,41.029,1247,2012-08,2012,8,3.44,72.1
"Adams, Iowa",-94.6992,41.029,1247,2012-09,2012,9,1.13,61.9
"Adams, Iowa",-94.6992,41.029,1247,2012-10,2012,10,3.9,49.5
"Adams, Iowa",-94.6992,41.029,1247,2012-11,2012,11,1.11,40.8
"Adams, Iowa",-94.6992,41.029,1247,2012-12,2012,12,1.25,28.7
"Adams, Iowa",-94.6992,41.029,1247,2013-01,2013,1,0.81,24.6
"Adams, Iowa",-94.6992,41.029,1247,2013-02,2013,2,1.35,25.4
"Adams, Iowa",-94.6992,41.029,1247,2013-03,2013,3,1.16,30.9
"Adams, Iowa",-94.6992,41.029,1247,2013-04,2013,4,4.98,43.7
"Adams, Iowa",-94.6992,41.029,1247,2013-05,2013,5,7.82,59.1
"Adams, Iowa",-94.6992,41.029,1247,2013-06,2013,6,4.96,68.9
"Adams, Iowa",-94.6992,41.029,1247,2013-07,2013,7,1.27,72.2
"Adams, Iowa",-94.6992,41.029,1247,2013-08,2013,8,2.97,73
"Adams, Iowa",-94.6992,41.029,1247,2013-09,2013,9,3.44,67.9
"Adams, Iowa",-94.6992,41.029,1247,2013-10,2013,10,2.46,50.5
"Adams, Iowa",-94.6992,41.029,1247,2013-11,2013,11,1.12,35
"Adams, Iowa",-94.6992,41.029,1247,2013-12,2013,12,0.63,19.6
"Adams, Iowa",-94.6992,41.029,1247,2014-01,2014,1,0.14,17.5
"Adams, Iowa",-94.6992,41.029,1247,2014-02,2014,2,1.44,15.9
"Adams, Iowa",-94.6992,41.029,1247,2014-03,2014,3,0.6,31.9
"Adams, Iowa",-94.6992,41.029,1247,2014-04,2014,4,3.96,48.3
"Adams, Iowa",-94.6992,41.029,1247,2014-05,2014,5,4.25,60.4
"Adams, Iowa",-94.6992,41.029,1247,2014-06,2014,6,10.9,70.5
"Adams, Iowa",-94.6992,41.029,1247,2014-07,2014,7,1.99,69.3
"Adams, Iowa",-94.6992,41.029,1247,2014-08,2014,8,9.56,72
"Adams, Iowa",-94.6992,41.029,1247,2014-09,2014,9,4.38,62.4
"Adams, Iowa",-94.6992,41.029,1247,2014-10,2014,10,3.82,52.6
"Adams, Iowa",-94.6992,41.029,1247,2014-11,2014,11,0.4,31.1
"Adams, Iowa",-94.6992,41.029,1247,2014-12,2014,12,1.08,29.7
"Adams, Iowa",-94.6992,41.029,1247,2015-01,2015,1,0.15,23.9
"Adams, Iowa",-94.6992,41.029,1247,2015-02,2015,2,1.34,16.8
"Adams, Iowa",-94.6992,41.029,1247,2015-03,2015,3,0.79,39.2
"Adams, Iowa",-94.6992,41.029,1247,2015-04,2015,4,2.87,51.1
"Adams, Iowa",-94.6992,41.029,1247,2015-05,2015,5,6.45,59.5
"Adams, Iowa",-94.6992,41.029,1247,2015-06,2015,6,4.48,69.8
"Adams, Iowa",-94.6992,41.029,1247,2015-07,2015,7,9.81,72.9
"Adams, Iowa",-94.6992,41.029,1247,2015-08,2015,8,5.96,69.8
"Adams, Iowa",-94.6992,41.029,1247,2015-09,2015,9,6.6,68.5
"Adams, Iowa",-94.6992,41.029,1247,2015-10,2015,10,1.32,53.7
"Adams, Iowa",-94.6992,41.029,1247,2015-11,2015,11,3.96,43.8
"Adams, Iowa",-94.6992,41.029,1247,2015-12,2015,12,5.9,33
"Adams, Iowa",-94.6992,41.029,1247,2016-01,2016,1,0.62,21
"Adams, Iowa",-94.6992,41.029,1247,2016-02,2016,2,1.12,30.8
"Adams, Iowa",-94.6992,41.029,1247,2016-03,2016,3,1.3,44.2
"Adams, Iowa",-94.6992,41.029,1247,2016-04,2016,4,4.81,50.7
"Adams, Iowa",-94.6992,41.029,1247,2016-05,2016,5,6.06,59.2
"Adams, Iowa",-94.6992,41.029,1247,2016-06,2016,6,2.39,73.9
"Adams, Iowa",-94.6992,41.029,1247,2016-07,2016,7,7.73,73.1
"Adams, Iowa",-94.6992,41.029,1247,2016-08,2016,8,7.94,72.8
"Adams, Iowa",-94.6992,41.029,1247,2016-09,2016,9,3.93,67.9
"Adams, Iowa",-94.6992,41.029,1247,2016-10,2016,10,1.33,56.7
"Adams, Iowa",-94.6992,41.029,1247,2016-11,2016,11,1.13,46.4
"Adams, Iowa",-94.6992,41.029,1247,2016-12,2016,12,1.27,24.3
"Adams, Iowa",-94.6992,41.029,1247,2017-01,2017,1,1.39,25.3
"Adams, Iowa",-94.6992,41.029,1247,2017-02,2017,2,0.64,36.2
"Adams, Iowa",-94.6992,41.029,1247,2017-03,2017,3,2.95,40.2
"Adams, Iowa",-94.6992,41.029,1247,2017-04,2017,4,3.44,51.6
"Adams, Iowa",-94.6992,41.029,1247,2017-05,2017,5,5.3,59.5
"Adams, Iowa",-94.6992,41.029,1247,2017-06,2017,6,4.59,70.8
"Adams, Iowa",-94.6992,41.029,1247,2017-07,2017,7,1.32,75.9
"Adams, Iowa",-94.6992,41.029,1247,2017-08,2017,8,6.44,68.9
"Adams, Iowa",-94.6992,41.029,1247,2017-09,2017,9,2.65,67.7
"Adams, Iowa",-94.6992,41.029,1247,2017-10,2017,10,6.25,54.1
"Adams, Iowa",-94.6992,41.029,1247,2017-11,2017,11,0.51,37.8
"Adams, Iowa",-94.6992,41.029,1247,2017-12,2017,12,0.32,26.6
"Adams, Iowa",-94.6992,41.029,1247,2018-01,2018,1,0.78,18.7
"Adams, Iowa",-94.6992,41.029,1247,2018-02,2018,2,0.9,22.8
"Adams, Iowa",-94.6992,41.029,1247,2018-03,2018,3,1.86,37.9
"Adams, Iowa",-94.6992,41.029,1247,2018-04,2018,4,0.79,41.1
"Adams, Iowa",-94.6992,41.029,1247,2018-05,2018,5,2.38,68.2
"Adams, Iowa",-94.6992,41.029,1247,2018-06,2018,6,8.7,73.1
"Adams, Iowa",-94.6992,41.029,1247,2018-07,2018,7,2.39,73.4
"Adams, Iowa",-94.6992,41.029,1247,2018-08,2018,8,5.96,72.5
"Adams, Iowa",-94.6992,41.029,1247,2018-09,2018,9,7.7,66.4
"Adams, Iowa",-94.6992,41.029,1247,2018-10,2018,10,5.04,48.8
"Adams, Iowa",-94.6992,41.029,1247,2018-11,2018,11,1.98,30.4
"Adams, Iowa",-94.6992,41.029,1247,2018-12,2018,12,2.26,29.2
"Adams, Iowa",-94.6992,41.029,1247,2019-01,2019,1,1.35,21.6
"Adams, Iowa",-94.6992,41.029,1247,2019-02,2019,2,1.84,15.9
"Adams, Iowa",-94.6992,41.029,1247,2019-03,2019,3,3.12,32
"Adams, Iowa",-94.6992,41.029,1247,2019-04,2019,4,0.96,50.7
"Adams, Iowa",-94.6992,41.029,1247,2019-05,2019,5,8.87,57.2
"Adams, Iowa",-94.6992,41.029,1247,2019-06,2019,6,4.34,69.4
"Adams, Iowa",-94.6992,41.029,1247,2019-07,2019,7,1.98,75.5
"Adams, Iowa",-94.6992,41.029,1247,2019-08,2019,8,3.71,70.9
"Adams, Iowa",-94.6992,41.029,1247,2019-09,2019,9,7.41,69.1
"Adams, Iowa",-94.6992,41.029,1247,2019-10,2019,10,6.3,47.8
"Adams, Iowa",-94.6992,41.029,1247,2019-11,2019,11,0.69,34.3
"Adams, Iowa",-94.6992,41.029,1247,2019-12,2019,12,0.97,31.3
"Allamakee, I",-91.3781,43.2843,1007,1997-01,1997,1,1.15,13.3
"Allamakee, I",-91.3781,43.2843,1007,1997-02,1997,2,0.74,23.4
"Allamakee, I",-91.3781,43.2843,1007,1997-03,1997,3,1.84,32.8
"Allamakee, I",-91.3781,43.2843,1007,1997-04,1997,4,2.33,43.5
"Allamakee, I",-91.3781,43.2843,1007,1997-05,1997,5,3.89,51.7
"Allamakee, I",-91.3781,43.2843,1007,1997-06,1997,6,4,68.3
"Allamakee, I",-91.3781,43.2843,1007,1997-07,1997,7,8.38,70.7
"Allamakee, I",-91.3781,43.2843,1007,1997-08,1997,8,3.95,66.9
"Allamakee, I",-91.3781,43.2843,1007,1997-09,1997,9,2.99,61.8
"Allamakee, I",-91.3781,43.2843,1007,1997-10,1997,10,3.19,50.6
"Allamakee, I",-91.3781,43.2843,1007,1997-11,1997,11,0.11,31.7
"Allamakee, I",-91.3781,43.2843,1007,1997-12,1997,12,0.66,27.2
"Allamakee, I",-91.3781,43.2843,1007,1998-01,1998,1,0.9,23
"Allamakee, I",-91.3781,43.2843,1007,1998-02,1998,2,2.26,33.5
"Allamakee, I",-91.3781,43.2843,1007,1998-03,1998,3,2.85,33.3
"Allamakee, I",-91.3781,43.2843,1007,1998-04,1998,4,3.81,49.4
"Allamakee, I",-91.3781,43.2843,1007,1998-05,1998,5,3.97,63.9
"Allamakee, I",-91.3781,43.2843,1007,1998-06,1998,6,9.46,66.1
"Allamakee, I",-91.3781,43.2843,1007,1998-07,1998,7,3.6,71.8
"Allamakee, I",-91.3781,43.2843,1007,1998-08,1998,8,7.41,71.5
"Allamakee, I",-91.3781,43.2843,1007,1998-09,1998,9,1.67,66.4
"Allamakee, I",-91.3781,43.2843,1007,1998-10,1998,10,3.86,51.9
"Allamakee, I",-91.3781,43.2843,1007,1998-11,1998,11,1.54,39.1
"Allamakee, I",-91.3781,43.2843,1007,1998-12,1998,12,0.16,28.8
"Allamakee, I",-91.3781,43.2843,1007,1999-01,1999,1,1.68,13.8
"Allamakee, I",-91.3781,43.2843,1007,1999-02,1999,2,1.12,30.2
"Allamakee, I",-91.3781,43.2843,1007,1999-03,1999,3,0.38,34.3
"Allamakee, I",-91.3781,43.2843,1007,1999-04,1999,4,7.1,49.2
"Allamakee, I",-91.3781,43.2843,1007,1999-05,1999,5,4.96,59.9
"Allamakee, I",-91.3781,43.2843,1007,1999-06,1999,6,3.09,68
"Allamakee, I",-91.3781,43.2843,1007,1999-07,1999,7,10.7,75.4
"Allamakee, I",-91.3781,43.2843,1007,1999-08,1999,8,2.9,68.7
"Allamakee, I",-91.3781,43.2843,1007,1999-09,1999,9,1.57,60.8
"Allamakee, I",-91.3781,43.2843,1007,1999-10,1999,10,0.96,49.6
"Allamakee, I",-91.3781,43.2843,1007,1999-11,1999,11,1.74,42.6
"Allamakee, I",-91.3781,43.2843,1007,1999-12,1999,12,0.72,25.2
"Allamakee, I",-91.3781,43.2843,1007,2000-01,2000,1,0.88,18.5
"Allamakee, I",-91.3781,43.2843,1007,2000-02,2000,2,0.72,28.5
"Allamakee, I",-91.3781,43.2843,1007,2000-03,2000,3,0.82,40.9
"Allamakee, I",-91.3781,43.2843,1007,2000-04,2000,4,1.76,47.4
"Allamakee, I",-91.3781,43.2843,1007,2000-05,2000,5,9.08,59.8
"Allamakee, I",-91.3781,43.2843,1007,2000-06,2000,6,9.35,65.7
"Allamakee, I",-91.3781,43.2843,1007,2000-07,2000,7,4.02,70.7
"Allamakee, I",-91.3781,43.2843,1007,2000-08,2000,8,4.66,70.8
"Allamakee, I",-91.3781,43.2843,1007,2000-09,2000,9,1.31,62.1
"Allamakee, I",-91.3781,43.2843,1007,2000-10,2000,10,1.03,53.3
"Allamakee, I",-91.3781,43.2843,1007,2000-11,2000,11,3.94,32.7
"Allamakee, I",-91.3781,43.2843,1007,2000-12,2000,12,2.08,8.9
"Allamakee, I",-91.3781,43.2843,1007,2001-01,2001,1,1.17,20.1
"Allamakee, I",-91.3781,43.2843,1007,2001-02,2001,2,1.27,16.4
"Allamakee, I",-91.3781,43.2843,1007,2001-03,2001,3,0.71,28.7
"Allamakee, I",-91.3781,43.2843,1007,2001-04,2001,4,4.39,50
"Allamakee, I",-91.3781,43.2843,1007,2001-05,2001,5,6.03,59.8
"Allamakee, I",-91.3781,43.2843,1007,2001-06,2001,6,4.12,65.9
"Allamakee, I",-91.3781,43.2843,1007,2001-07,2001,7,3.04,73.1
"Allamakee, I",-91.3781,43.2843,1007,2001-08,2001,8,3.88,72.3
"Allamakee, I",-91.3781,43.2843,1007,2001-09,2001,9,6.41,60.3
"Allamakee, I",-91.3781,43.2843,1007,2001-10,2001,10,1.99,49.1
"Allamakee, I",-91.3781,43.2843,1007,2001-11,2001,11,1.79,47.1
"Allamakee, I",-91.3781,43.2843,1007,2001-12,2001,12,0.75,29.4
"Allamakee, I",-91.3781,43.2843,1007,2002-01,2002,1,0.57,27.1
"Allamakee, I",-91.3781,43.2843,1007,2002-02,2002,2,1.63,29.3
"Allamakee, I",-91.3781,43.2843,1007,2002-03,2002,3,1,28.6
"Allamakee, I",-91.3781,43.2843,1007,2002-04,2002,4,4.03,46.4
"Allamakee, I",-91.3781,43.2843,1007,2002-05,2002,5,3.98,54.6
"Allamakee, I",-91.3781,43.2843,1007,2002-06,2002,6,4.3,69.5
"Allamakee, I",-91.3781,43.2843,1007,2002-07,2002,7,5.41,75.3
"Allamakee, I",-91.3781,43.2843,1007,2002-08,2002,8,5.28,69.5
"Allamakee, I",-91.3781,43.2843,1007,2002-09,2002,9,1.95,63.3
"Allamakee, I",-91.3781,43.2843,1007,2002-10,2002,10,2.7,45.2
"Allamakee, I",-91.3781,43.2843,1007,2002-11,2002,11,0.61,34.2
"Allamakee, I",-91.3781,43.2843,1007,2002-12,2002,12,0.48,26.6
"Allamakee, I",-91.3781,43.2843,1007,2003-01,2003,1,0.58,15.5
"Allamakee, I",-91.3781,43.2843,1007,2003-02,2003,2,0.49,16.7
"Allamakee, I",-91.3781,43.2843,1007,2003-03,2003,3,1.39,32.2
"Allamakee, I",-91.3781,43.2843,1007,2003-04,2003,4,2.58,46.2
"Allamakee, I",-91.3781,43.2843,1007,2003-05,2003,5,4.74,55.5
"Allamakee, I",-91.3781,43.2843,1007,2003-06,2003,6,3.67,65.8
"Allamakee, I",-91.3781,43.2843,1007,2003-07,2003,7,2.73,71.3
"Allamakee, I",-91.3781,43.2843,1007,2003-08,2003,8,0.76,74.1
"Allamakee, I",-91.3781,43.2843,1007,2003-09,2003,9,2.78,61.6
"Allamakee, I",-91.3781,43.2843,1007,2003-10,2003,10,0.74,49.9
"Allamakee, I",-91.3781,43.2843,1007,2003-11,2003,11,3.4,34.7
"Allamakee, I",-91.3781,43.2843,1007,2003-12,2003,12,0.95,27
"Allamakee, I",-91.3781,43.2843,1007,2004-01,2004,1,0.52,15.7
"Allamakee, I",-91.3781,43.2843,1007,2004-02,2004,2,1.43,22.5
"Allamakee, I",-91.3781,43.2843,1007,2004-03,2004,3,4.05,37.4
"Allamakee, I",-91.3781,43.2843,1007,2004-04,2004,4,1.8,48.6
"Allamakee, I",-91.3781,43.2843,1007,2004-05,2004,5,11.94,57.8
"Allamakee, I",-91.3781,43.2843,1007,2004-06,2004,6,5.8,65.7
"Allamakee, I",-91.3781,43.2843,1007,2004-07,2004,7,5,70
"Allamakee, I",-91.3781,43.2843,1007,2004-08,2004,8,3.45,65.9
"Allamakee, I",-91.3781,43.2843,1007,2004-09,2004,9,0.83,65.9
"Allamakee, I",-91.3781,43.2843,1007,2004-10,2004,10,2.52,50.6
"Allamakee, I",-91.3781,43.2843,1007,2004-11,2004,11,1.47,39.3
"Allamakee, I",-91.3781,43.2843,1007,2004-12,2004,12,0.81,23.5
"Allamakee, I",-91.3781,43.2843,1007,2005-01,2005,1,2.1,16.6
"Allamakee, I",-91.3781,43.2843,1007,2005-02,2005,2,1.44,27.9
"Allamakee, I",-91.3781,43.2843,1007,2005-03,2005,3,1.5,32.4
"Allamakee, I",-91.3781,43.2843,1007,2005-04,2005,4,1.18,51.7
"Allamakee, I",-91.3781,43.2843,1007,2005-05,2005,5,3.12,55.3
"Allamakee, I",-91.3781,43.2843,1007,2005-06,2005,6,4.82,72.4
"Allamakee, I",-91.3781,43.2843,1007,2005-07,2005,7,6.07,73.7
"Allamakee, I",-91.3781,43.2843,1007,2005-08,2005,8,4.41,70.5
"Allamakee, I",-91.3781,43.2843,1007,2005-09,2005,9,4.26,66.3
"Allamakee, I",-91.3781,43.2843,1007,2005-10,2005,10,0.67,52.2
"Allamakee, I",-91.3781,43.2843,1007,2005-11,2005,11,2.26,37.2
"Allamakee, I",-91.3781,43.2843,1007,2005-12,2005,12,1,17.1
"Allamakee, I",-91.3781,43.2843,1007,2006-01,2006,1,0.57,30.4
"Allamakee, I",-91.3781,43.2843,1007,2006-02,2006,2,0.5,22.6
"Allamakee, I",-91.3781,43.2843,1007,2006-03,2006,3,2.99,34.2
"Allamakee, I",-91.3781,43.2843,1007,2006-04,2006,4,5.52,51.4
"Allamakee, I",-91.3781,43.2843,1007,2006-05,2006,5,3.54,58.4
"Allamakee, I",-91.3781,43.2843,1007,2006-06,2006,6,3.73,67.6
"Allamakee, I",-91.3781,43.2843,1007,2006-07,2006,7,2.22,75.4
"Allamakee, I",-91.3781,43.2843,1007,2006-08,2006,8,4.6,71.4
"Allamakee, I",-91.3781,43.2843,1007,2006-09,2006,9,4.27,59.1
"Allamakee, I",-91.3781,43.2843,1007,2006-10,2006,10,1.63,46.4
"Allamakee, I",-91.3781,43.2843,1007,2006-11,2006,11,1.54,38.5
"Allamakee, I",-91.3781,43.2843,1007,2006-12,2006,12,1.12,29.8
"Allamakee, I",-91.3781,43.2843,1007,2007-01,2007,1,1.16,22.5
"Allamakee, I",-91.3781,43.2843,1007,2007-02,2007,2,2.48,11.8
"Allamakee, I",-91.3781,43.2843,1007,2007-03,2007,3,2.43,37.4
